ID,DBSCAN_Labels
37757,-1.0
37759,-1.0
37761,-1.0
37763,-1.0
37764,-1.0
37765,-1.0
37766,-1.0
37767,275.0
37768,-1.0
37769,-1.0
37770,266.0
37771,-1.0
37772,-1.0
37773,-1.0
37774,-1.0
37775,276.0
37776,276.0
37777,-1.0
37778,-1.0
37779,-1.0
37780,-1.0
37781,-1.0
37782,422.0
37783,-1.0
37784,277.0
37785,-1.0
37786,422.0
37787,-1.0
37788,-1.0
37789,278.0
37790,88.0
37791,-1.0
37792,-1.0
37794,-1.0
37795,-1.0
37796,-1.0
37799,-1.0
37800,-1.0
37802,-1.0
37804,-1.0
37805,-1.0
37806,-1.0
37807,-1.0
37808,279.0
37811,195.0
37812,-1.0
37813,-1.0
37814,272.0
37815,-1.0
37816,-1.0
37817,-1.0
37818,-1.0
37819,-1.0
37820,-1.0
37824,-1.0
37825,-1.0
37828,-1.0
37830,-1.0
37831,-1.0
37832,-1.0
37833,-1.0
37834,-1.0
37835,-1.0
37836,-1.0
37837,-1.0
37838,-1.0
37839,-1.0
37840,-1.0
37841,-1.0
37842,-1.0
37843,-1.0
37844,-1.0
37845,-1.0
37846,-1.0
37847,-1.0
37848,-1.0
37849,-1.0
37850,263.0
37851,-1.0
37852,-1.0
37853,-1.0
37854,-1.0
37855,16.0
37856,-1.0
37857,-1.0
37858,-1.0
37859,-1.0
37860,-1.0
37861,194.0
37862,-1.0
37863,-1.0
37864,-1.0
37866,135.0
37868,-1.0
37869,-1.0
37870,-1.0
37871,-1.0
37873,-1.0
37875,-1.0
37876,191.0
37878,-1.0
37879,280.0
37880,195.0
37881,-1.0
37882,-1.0
37884,-1.0
37885,-1.0
37886,-1.0
37888,-1.0
37889,-1.0
37891,-1.0
37892,-1.0
37893,-1.0
37894,-1.0
37895,-1.0
37896,-1.0
37897,-1.0
37898,-1.0
37899,-1.0
37900,92.0
38001,-1.0
38009,-1.0
38010,-1.0
38013,-1.0
38017,-1.0
38019,256.0
38021,-1.0
38022,-1.0
38023,-1.0
38025,-1.0
38026,-1.0
38028,-1.0
38033,-1.0
38034,-1.0
38037,-1.0
38040,-1.0
38041,-1.0
38043,-1.0
38044,-1.0
38045,-1.0
38046,88.0
38047,-1.0
38048,-1.0
38050,-1.0
38051,-1.0
38052,-1.0
38053,-1.0
38054,-1.0
38057,-1.0
38058,-1.0
38059,-1.0
38061,-1.0
38062,-1.0
38063,-1.0
38065,-1.0
38066,-1.0
38067,-1.0
38068,-1.0
38069,-1.0
38071,123.0
38073,-1.0
38074,-1.0
38076,-1.0
38077,-1.0
38078,-1.0
38079,-1.0
38080,-1.0
38081,-1.0
38082,-1.0
38083,-1.0
38084,-1.0
38085,-1.0
38087,-1.0
38088,-1.0
38089,281.0
38090,-1.0
38091,-1.0
38092,282.0
38094,-1.0
38095,90.0
38097,-1.0
38099,-1.0
38100,-1.0
38103,-1.0
38105,-1.0
38106,-1.0
38107,-1.0
38108,-1.0
38109,-1.0
38110,-1.0
38111,-1.0
38112,-1.0
38113,101.0
38115,189.0
38116,-1.0
38118,283.0
38121,-1.0
38123,-1.0
38124,-1.0
38126,-1.0
38127,-1.0
38129,-1.0
38131,-1.0
38133,-1.0
38140,-1.0
38152,-1.0
38153,69.0
38155,-1.0
38156,-1.0
38159,-1.0
38163,27.0
38164,-1.0
38380,-1.0
38503,-1.0
38504,-1.0
38505,-1.0
38507,-1.0
38508,-1.0
38509,284.0
38512,-1.0
38513,-1.0
38516,-1.0
38517,-1.0
38518,-1.0
38521,-1.0
38522,-1.0
38526,-1.0
38529,-1.0
38530,-1.0
38531,-1.0
38534,-1.0
38536,-1.0
38537,-1.0
38555,-1.0
38557,-1.0
38558,-1.0
38559,-1.0
38560,-1.0
38561,-1.0
38565,-1.0
38568,-1.0
38578,-1.0
38579,-1.0
38581,-1.0
38597,-1.0
38598,-1.0
38599,-1.0
38601,-1.0
38602,-1.0
38603,-1.0
38605,-1.0
38610,-1.0
38615,-1.0
38619,-1.0
38620,-1.0
38621,-1.0
38623,-1.0
38625,-1.0
38633,285.0
38634,-1.0
38635,-1.0
38640,-1.0
38642,-1.0
38643,-1.0
38644,-1.0
38649,-1.0
38660,-1.0
38661,-1.0
38663,-1.0
38675,420.0
38681,286.0
38683,-1.0
38684,-1.0
38685,287.0
38686,-1.0
38694,-1.0
38695,-1.0
38696,-1.0
38697,-1.0
38698,-1.0
38699,-1.0
38700,-1.0
38710,-1.0
38714,-1.0
38715,-1.0
38717,-1.0
38719,-1.0
38721,-1.0
38722,-1.0
38723,-1.0
38732,288.0
38735,-1.0
38736,-1.0
38738,-1.0
38739,-1.0
38743,-1.0
38745,-1.0
38759,193.0
38761,62.0
38762,23.0
38764,-1.0
38777,183.0
38783,-1.0
38784,-1.0
38785,-1.0
38794,-1.0
38797,-1.0
38798,-1.0
38799,-1.0
38801,-1.0
38803,-1.0
38804,279.0
38806,-1.0
38810,9.0
38812,-1.0
38814,-1.0
38815,-1.0
38818,-1.0
38820,-1.0
38824,-1.0
38827,289.0
38828,-1.0
38829,-1.0
38835,-1.0
38837,-1.0
38838,-1.0
38844,-1.0
38846,-1.0
38847,-1.0
38855,-1.0
38858,-1.0
38860,276.0
38862,276.0
38863,-1.0
38865,-1.0
38889,-1.0
38896,-1.0
38900,-1.0
38903,-1.0
38905,-1.0
38908,-1.0
38909,-1.0
38910,290.0
38912,-1.0
38914,-1.0
38915,-1.0
38916,-1.0
38928,-1.0
39001,-1.0
39002,-1.0
39003,-1.0
39004,27.0
39007,-1.0
39012,-1.0
39013,-1.0
39021,-1.0
39022,-1.0
39023,-1.0
39026,291.0
39028,-1.0
39031,-1.0
39032,-1.0
39033,249.0
39035,-1.0
39036,32.0
39039,275.0
39040,-1.0
39043,-1.0
39044,147.0
39045,-1.0
39046,-1.0
39047,-1.0
39048,-1.0
39049,-1.0
39059,-1.0
39061,-1.0
39062,-1.0
39070,-1.0
39075,-1.0
39076,-1.0
39077,-1.0
39079,-1.0
39084,-1.0
39085,-1.0
39086,-1.0
39091,-1.0
39092,-1.0
39093,-1.0
39095,243.0
39096,-1.0
39097,-1.0
39098,-1.0
39100,-1.0
39101,-1.0
39102,-1.0
39103,-1.0
39107,-1.0
39108,35.0
39109,-1.0
39110,-1.0
39111,-1.0
39112,-1.0
39113,-1.0
39114,-1.0
39115,-1.0
39116,-1.0
39117,-1.0
39118,-1.0
39121,-1.0
39122,-1.0
39123,-1.0
39124,-1.0
39125,-1.0
39126,-1.0
39128,-1.0
39129,-1.0
39130,-1.0
39131,-1.0
39134,-1.0
39135,-1.0
39136,-1.0
39137,-1.0
39138,-1.0
39140,-1.0
39142,-1.0
39144,-1.0
39145,-1.0
39148,-1.0
39153,-1.0
39154,-1.0
39155,-1.0
39157,-1.0
39162,-1.0
39164,-1.0
39165,-1.0
39167,-1.0
39168,-1.0
39170,41.0
39171,-1.0
39172,-1.0
39173,-1.0
39174,-1.0
39175,-1.0
39176,-1.0
39179,-1.0
39181,-1.0
39182,-1.0
39184,-1.0
39185,-1.0
39186,-1.0
39187,-1.0
39188,-1.0
39191,-1.0
39192,-1.0
39193,-1.0
39195,-1.0
39196,-1.0
39197,-1.0
39198,-1.0
39199,-1.0
39201,-1.0
39202,-1.0
39203,-1.0
39204,-1.0
39205,-1.0
39206,-1.0
39207,-1.0
39208,-1.0
39209,-1.0
39210,-1.0
39211,-1.0
39212,292.0
39213,-1.0
39214,-1.0
39215,-1.0
39216,-1.0
39217,-1.0
39218,-1.0
39219,-1.0
39220,-1.0
39221,293.0
39225,-1.0
39226,273.0
39227,-1.0
39230,294.0
39236,-1.0
39237,-1.0
39238,-1.0
39239,-1.0
39240,295.0
39241,-1.0
39242,-1.0
39243,-1.0
39245,-1.0
39246,-1.0
39247,-1.0
39248,-1.0
39249,-1.0
39251,296.0
39252,296.0
39253,-1.0
39254,296.0
39255,296.0
39258,-1.0
39259,-1.0
39260,-1.0
39261,-1.0
39264,-1.0
39272,-1.0
39273,-1.0
39274,-1.0
39276,-1.0
39277,-1.0
39278,-1.0
39279,-1.0
39280,-1.0
39282,-1.0
39284,-1.0
39285,-1.0
39286,-1.0
39287,-1.0
39288,-1.0
39289,-1.0
39290,-1.0
39291,-1.0
39293,-1.0
39294,-1.0
39295,-1.0
39296,-1.0
39297,10.0
39298,-1.0
39299,-1.0
39300,-1.0
39301,258.0
39304,297.0
39305,-1.0
39308,-1.0
39309,298.0
39310,-1.0
39313,-1.0
39315,-1.0
39319,-1.0
39320,-1.0
39321,-1.0
39322,-1.0
39323,-1.0
39324,-1.0
39325,-1.0
39326,-1.0
39327,-1.0
39328,-1.0
39329,-1.0
39331,-1.0
39333,-1.0
39334,-1.0
39335,-1.0
39336,-1.0
39337,-1.0
39338,-1.0
39339,-1.0
39342,-1.0
39343,-1.0
39344,-1.0
39345,-1.0
39346,-1.0
39347,-1.0
39348,-1.0
39349,-1.0
39350,-1.0
39351,-1.0
39352,-1.0
39353,-1.0
39354,-1.0
39356,-1.0
39357,-1.0
39359,-1.0
39361,-1.0
39366,-1.0
39373,-1.0
39375,-1.0
39376,253.0
39377,-1.0
39378,-1.0
39379,-1.0
39380,-1.0
39381,-1.0
39383,-1.0
39384,-1.0
39385,36.0
39387,-1.0
39388,-1.0
39389,-1.0
39391,-1.0
39392,-1.0
39393,-1.0
39394,-1.0
39395,-1.0
39396,-1.0
39397,299.0
39399,300.0
39400,301.0
39401,-1.0
39402,-1.0
39403,-1.0
39404,-1.0
39405,-1.0
39406,-1.0
39407,-1.0
39408,-1.0
39409,-1.0
39410,-1.0
39411,-1.0
39412,-1.0
39413,-1.0
39414,-1.0
39416,-1.0
39417,-1.0
39418,-1.0
39419,-1.0
39505,-1.0
39506,2.0
39509,-1.0
39510,-1.0
39511,-1.0
39512,-1.0
39513,-1.0
39514,-1.0
39515,-1.0
39516,-1.0
39519,-1.0
39520,-1.0
39521,-1.0
39522,-1.0
39523,-1.0
39524,-1.0
39525,-1.0
39526,-1.0
39527,-1.0
39528,-1.0
39529,-1.0
39531,-1.0
39533,-1.0
39534,-1.0
39535,-1.0
39538,-1.0
39542,302.0
39543,130.0
39545,302.0
39546,-1.0
39551,-1.0
39552,-1.0
39553,-1.0
39557,-1.0
39558,-1.0
39563,-1.0
39564,-1.0
39565,-1.0
39567,-1.0
39568,-1.0
39569,-1.0
39583,-1.0
39585,-1.0
39586,-1.0
39587,-1.0
39588,-1.0
39593,357.0
39594,-1.0
39596,-1.0
39601,-1.0
39606,-1.0
39608,-1.0
39610,-1.0
39613,-1.0
39614,-1.0
39616,-1.0
39620,-1.0
39621,-1.0
39622,-1.0
39623,-1.0
39634,-1.0
39637,-1.0
39639,-1.0
39640,-1.0
39641,-1.0
39642,-1.0
39643,-1.0
39644,-1.0
39645,-1.0
39646,-1.0
39647,-1.0
39648,-1.0
39649,-1.0
39651,-1.0
39655,-1.0
39659,-1.0
39660,-1.0
39664,-1.0
39671,-1.0
39674,-1.0
39676,-1.0
39677,-1.0
39678,-1.0
39679,-1.0
39685,-1.0
39686,-1.0
39688,-1.0
39689,-1.0
39692,-1.0
39693,-1.0
39694,-1.0
39695,-1.0
39696,-1.0
39697,-1.0
39698,-1.0
39699,-1.0
39700,-1.0
39701,-1.0
39702,-1.0
39703,-1.0
39705,-1.0
39706,-1.0
39707,-1.0
39708,-1.0
39709,-1.0
39710,-1.0
39711,-1.0
39712,-1.0
39713,-1.0
39714,-1.0
39715,-1.0
39716,-1.0
39717,-1.0
39718,-1.0
39719,219.0
39720,355.0
39721,-1.0
39722,-1.0
39724,-1.0
39725,-1.0
39726,-1.0
39727,-1.0
39728,-1.0
39729,-1.0
39730,-1.0
39731,-1.0
39732,-1.0
39733,-1.0
39734,-1.0
39735,-1.0
39736,-1.0
39737,-1.0
39738,-1.0
39739,-1.0
39740,-1.0
39741,-1.0
39742,-1.0
39743,-1.0
39744,-1.0
39745,-1.0
39746,-1.0
39747,-1.0
39748,-1.0
39749,-1.0
39750,-1.0
39751,-1.0
39752,-1.0
39753,-1.0
39754,-1.0
39755,-1.0
39756,-1.0
39757,-1.0
39759,-1.0
39760,-1.0
39761,-1.0
39762,-1.0
39763,-1.0
39764,-1.0
39765,-1.0
39766,-1.0
39767,-1.0
39768,-1.0
39769,-1.0
39772,-1.0
39773,-1.0
39774,-1.0
39775,-1.0
39776,-1.0
39777,-1.0
39778,-1.0
39779,-1.0
39780,-1.0
39781,-1.0
39782,-1.0
39784,-1.0
39787,-1.0
39789,-1.0
39790,-1.0
39793,-1.0
39794,-1.0
39796,-1.0
39797,98.0
39800,303.0
39801,-1.0
39803,304.0
39804,304.0
39805,304.0
39806,-1.0
39811,255.0
39812,255.0
39813,140.0
39815,-1.0
39816,-1.0
39817,-1.0
39818,-1.0
39819,-1.0
39820,-1.0
39821,-1.0
39822,-1.0
39823,-1.0
39824,-1.0
39825,-1.0
39826,-1.0
39827,10.0
39829,-1.0
39831,-1.0
39832,-1.0
39833,-1.0
39834,-1.0
39838,66.0
39839,-1.0
39840,-1.0
39841,-1.0
39842,214.0
39843,-1.0
39845,-1.0
39846,-1.0
39847,-1.0
39849,-1.0
39850,-1.0
39851,-1.0
39853,-1.0
39855,-1.0
39856,-1.0
39857,-1.0
39859,-1.0
39860,-1.0
39861,-1.0
39862,-1.0
39863,-1.0
39865,-1.0
39866,-1.0
39867,-1.0
39868,-1.0
39870,-1.0
39872,-1.0
39873,-1.0
39875,-1.0
39876,-1.0
39880,-1.0
39881,-1.0
39883,-1.0
39886,-1.0
39887,-1.0
39888,-1.0
39889,-1.0
39890,-1.0
39891,-1.0
39892,-1.0
39893,-1.0
39896,-1.0
39899,177.0
39907,-1.0
39911,-1.0
39912,-1.0
39914,-1.0
39915,-1.0
39916,-1.0
39917,305.0
39918,-1.0
39919,-1.0
39921,-1.0
39922,-1.0
39923,-1.0
39924,-1.0
39925,-1.0
39926,-1.0
39927,-1.0
39928,-1.0
39930,61.0
39931,-1.0
39932,-1.0
39933,-1.0
39934,-1.0
39935,-1.0
39940,-1.0
39945,-1.0
39951,-1.0
39952,-1.0
39953,-1.0
39954,-1.0
39955,-1.0
39956,-1.0
39957,-1.0
39958,-1.0
39959,-1.0
39960,-1.0
39961,-1.0
39965,-1.0
39970,-1.0
39971,-1.0
39975,-1.0
39978,-1.0
39980,-1.0
39981,-1.0
39982,123.0
39983,90.0
39984,-1.0
39988,-1.0
40000,306.0
40001,306.0
40002,-1.0
40003,-1.0
40004,-1.0
40005,306.0
40007,-1.0
40008,280.0
40010,-1.0
40012,-1.0
40013,28.0
40014,28.0
40015,-1.0
40016,-1.0
40021,-1.0
40022,-1.0
40023,-1.0
40024,-1.0
40026,134.0
40027,-1.0
40030,-1.0
40033,-1.0
40034,-1.0
40035,-1.0
40036,307.0
40039,-1.0
40040,-1.0
40042,-1.0
40043,-1.0
40044,130.0
40045,-1.0
40046,-1.0
40047,-1.0
40050,-1.0
40052,-1.0
40053,-1.0
40054,-1.0
40057,-1.0
40059,19.0
40060,-1.0
40061,-1.0
40063,-1.0
40064,-1.0
40067,-1.0
40075,-1.0
40076,-1.0
40077,-1.0
40078,-1.0
40079,-1.0
40080,-1.0
40081,-1.0
40082,-1.0
40083,-1.0
40086,-1.0
40087,-1.0
40089,-1.0
40090,-1.0
40091,181.0
40092,-1.0
40102,-1.0
40103,-1.0
40104,-1.0
40107,-1.0
40108,-1.0
40109,-1.0
40112,-1.0
40113,-1.0
40114,-1.0
40115,156.0
40116,-1.0
40117,-1.0
40118,-1.0
40119,-1.0
40120,-1.0
40121,-1.0
40122,-1.0
40123,84.0
40125,-1.0
40126,-1.0
40127,-1.0
40130,139.0
40131,69.0
40132,-1.0
40133,-1.0
40136,-1.0
40142,41.0
40151,-1.0
40153,-1.0
40156,-1.0
40159,-1.0
40160,-1.0
40161,-1.0
40162,-1.0
40163,-1.0
40165,-1.0
40166,-1.0
40167,13.0
40168,-1.0
40169,-1.0
40171,-1.0
40172,-1.0
40173,-1.0
40174,-1.0
40175,-1.0
40176,-1.0
40177,-1.0
40178,-1.0
40179,215.0
40180,140.0
40181,53.0
40182,-1.0
40183,153.0
40186,-1.0
40190,-1.0
40193,-1.0
40194,-1.0
40197,-1.0
40198,-1.0
40199,-1.0
40200,-1.0
40201,-1.0
40202,-1.0
40204,-1.0
40208,-1.0
40209,-1.0
40210,-1.0
40211,-1.0
40213,-1.0
40214,-1.0
40215,-1.0
40216,-1.0
40217,185.0
40218,-1.0
40219,-1.0
40221,-1.0
40223,-1.0
40224,-1.0
40225,-1.0
40226,-1.0
40228,-1.0
40229,308.0
40232,-1.0
40233,-1.0
40235,-1.0
40241,-1.0
40242,-1.0
40244,-1.0
40245,-1.0
40246,-1.0
40247,260.0
40249,221.0
40251,-1.0
40252,-1.0
40253,-1.0
40256,-1.0
40257,-1.0
40259,-1.0
40261,-1.0
40262,-1.0
40268,-1.0
40269,-1.0
40271,254.0
40272,-1.0
40273,-1.0
40274,-1.0
40275,-1.0
40277,-1.0
40278,-1.0
40279,-1.0
40280,-1.0
40283,-1.0
40284,-1.0
40288,-1.0
40302,-1.0
40305,-1.0
40306,-1.0
40307,-1.0
40313,-1.0
40314,-1.0
40315,-1.0
40316,-1.0
40317,-1.0
40318,-1.0
40319,83.0
40321,83.0
40322,194.0
40325,-1.0
40327,-1.0
40329,-1.0
40330,-1.0
40331,-1.0
40332,-1.0
40333,-1.0
40334,-1.0
40338,-1.0
40339,-1.0
40340,-1.0
40342,-1.0
40343,-1.0
40346,-1.0
40347,-1.0
40348,309.0
40351,310.0
40354,311.0
40363,-1.0
40367,-1.0
40369,-1.0
40375,-1.0
40376,123.0
40379,-1.0
40381,-1.0
40383,-1.0
40385,-1.0
40387,-1.0
40389,-1.0
40391,-1.0
40393,-1.0
40395,-1.0
40397,-1.0
40398,-1.0
40399,4.0
40400,-1.0
40402,-1.0
40403,-1.0
40405,-1.0
40406,-1.0
40411,-1.0
40413,-1.0
40414,-1.0
40416,-1.0
40417,-1.0
40418,-1.0
40419,-1.0
40420,-1.0
40421,15.0
40422,-1.0
40424,-1.0
40426,-1.0
40429,-1.0
40430,-1.0
40431,-1.0
40433,-1.0
40434,-1.0
40435,-1.0
40436,-1.0
40437,-1.0
40438,-1.0
40439,-1.0
40440,-1.0
40441,-1.0
40442,-1.0
40443,-1.0
40444,-1.0
40445,-1.0
40446,-1.0
40447,-1.0
40448,-1.0
40449,-1.0
40450,-1.0
40451,-1.0
40452,-1.0
40454,-1.0
40455,-1.0
40457,-1.0
40458,-1.0
40460,-1.0
40461,-1.0
40462,88.0
40463,-1.0
40468,209.0
40469,-1.0
40473,-1.0
40475,-1.0
40480,-1.0
40482,-1.0
40483,-1.0
40484,-1.0
40485,-1.0
40486,-1.0
40488,-1.0
40490,-1.0
40491,192.0
40493,69.0
40497,277.0
40506,194.0
40507,194.0
40508,-1.0
40510,199.0
40512,-1.0
40515,-1.0
40523,83.0
40524,192.0
40528,-1.0
40529,-1.0
40530,-1.0
40532,-1.0
40534,-1.0
40544,-1.0
40545,-1.0
40546,-1.0
40547,-1.0
40549,36.0
40558,-1.0
40567,264.0
40576,27.0
40589,-1.0
40593,241.0
40597,-1.0
40598,83.0
40600,303.0
40607,-1.0
40609,-1.0
40613,-1.0
40614,173.0
40615,-1.0
40622,312.0
40625,-1.0
40628,269.0
40637,-1.0
40641,-1.0
40645,313.0
40647,-1.0
40654,-1.0
40662,83.0
40664,-1.0
40665,180.0
40667,-1.0
40672,-1.0
40682,-1.0
40684,-1.0
40686,-1.0
40687,-1.0
40688,-1.0
40689,-1.0
40690,-1.0
40692,218.0
40694,-1.0
40695,-1.0
40696,-1.0
40697,-1.0
40698,-1.0
40710,-1.0
41114,-1.0
41260,313.0
41261,57.0
41262,-1.0
41306,-1.0
41310,-1.0
41442,-1.0
41827,-1.0
41920,-1.0
42201,-1.0
42720,277.0
42953,-1.0
42994,-1.0
43343,-1.0
43344,-1.0
43345,-1.0
43390,-1.0
43459,-1.0
43489,-1.0
43525,-1.0
43620,-1.0
43694,-1.0
43715,-1.0
43729,314.0
43797,-1.0
44193,-1.0
44194,-1.0
44565,-1.0
46161,-1.0
46166,-1.0
47263,-1.0
47690,-1.0
47691,-1.0
47692,-1.0
47693,-1.0
47694,-1.0
47695,-1.0
47696,-1.0
47697,-1.0
47698,-1.0
47699,-1.0
47739,-1.0
48500,-1.0
49999,-1.0
50003,83.0
50005,191.0
50006,191.0
50007,-1.0
50008,-1.0
50009,-1.0
50011,-1.0
50014,-1.0
50016,124.0
50017,-1.0
50018,-1.0
50021,-1.0
50022,-1.0
50023,-1.0
50024,-1.0
50025,-1.0
50027,-1.0
50028,-1.0
50030,259.0
50031,-1.0
50032,-1.0
50033,-1.0
50034,-1.0
50035,-1.0
50037,-1.0
50038,-1.0
50045,-1.0
50046,-1.0
50047,-1.0
50048,-1.0
50049,-1.0
50050,-1.0
50051,285.0
50053,-1.0
50055,218.0
50056,-1.0
50057,-1.0
50058,-1.0
50060,-1.0
50061,-1.0
50062,-1.0
50064,-1.0
50065,-1.0
50066,-1.0
50067,-1.0
50070,-1.0
50073,-1.0
50074,-1.0
50078,-1.0
50081,-1.0
50086,-1.0
50088,27.0
50089,-1.0
50090,-1.0
50091,-1.0
50093,-1.0
50097,-1.0
50099,-1.0
50100,-1.0
50101,-1.0
50102,6.0
50103,-1.0
50105,104.0
50106,-1.0
50108,-1.0
50110,-1.0
50111,-1.0
50112,-1.0
50114,-1.0
50116,-1.0
50117,-1.0
50120,-1.0
50121,154.0
50122,-1.0
50125,216.0
50126,-1.0
50129,9.0
50130,-1.0
50131,-1.0
50132,-1.0
50134,-1.0
50136,-1.0
50137,4.0
50138,4.0
50140,-1.0
50141,315.0
50142,-1.0
50143,182.0
50144,-1.0
50145,-1.0
50146,225.0
50148,316.0
50149,316.0
50150,-1.0
50151,-1.0
50152,224.0
50153,70.0
50154,-1.0
50159,97.0
50161,-1.0
50162,-1.0
50163,70.0
50165,-1.0
50166,-1.0
50167,-1.0
50168,-1.0
50170,317.0
50171,-1.0
50172,-1.0
50173,-1.0
50175,-1.0
50176,-1.0
50177,-1.0
50178,-1.0
50179,-1.0
50180,69.0
50181,-1.0
50182,-1.0
50183,-1.0
50184,-1.0
50185,-1.0
50186,-1.0
50187,-1.0
50189,264.0
50192,-1.0
50193,-1.0
50194,-1.0
50195,-1.0
50196,-1.0
50199,-1.0
50200,-1.0
50201,-1.0
50205,156.0
50206,69.0
50207,-1.0
50209,-1.0
50210,-1.0
50211,118.0
50212,-1.0
50213,-1.0
50214,119.0
50215,-1.0
50216,-1.0
50218,-1.0
50219,-1.0
50220,-1.0
50221,-1.0
50222,-1.0
50223,-1.0
50224,144.0
50225,-1.0
50226,-1.0
50227,-1.0
50231,-1.0
50232,-1.0
50233,-1.0
50234,305.0
50237,-1.0
50239,-1.0
50240,-1.0
50242,-1.0
50243,269.0
50244,11.0
50246,-1.0
50247,-1.0
50248,-1.0
50249,69.0
50250,-1.0
50254,-1.0
50255,-1.0
50257,-1.0
50258,-1.0
50260,-1.0
50264,-1.0
50265,-1.0
50266,-1.0
50267,217.0
50268,69.0
50269,-1.0
50270,-1.0
50271,-1.0
50272,2.0
50276,318.0
50277,-1.0
50278,-1.0
50281,235.0
50282,-1.0
50284,-1.0
50285,-1.0
50286,-1.0
50287,114.0
50288,319.0
50290,234.0
50291,-1.0
50293,-1.0
50294,111.0
50295,315.0
50296,311.0
50297,-1.0
50298,309.0
50300,-1.0
50301,-1.0
50304,205.0
50309,290.0
50312,-1.0
50313,-1.0
50315,209.0
50316,-1.0
50317,-1.0
50318,-1.0
50321,-1.0
50322,-1.0
50323,-1.0
50325,-1.0
50330,-1.0
50331,227.0
50333,-1.0
50334,-1.0
50335,-1.0
50340,-1.0
50343,-1.0
50344,320.0
50345,-1.0
50347,318.0
50348,-1.0
50350,117.0
50351,-1.0
50352,-1.0
50353,-1.0
50354,-1.0
50355,-1.0
50356,-1.0
50357,-1.0
50358,-1.0
50359,-1.0
50360,-1.0
50362,-1.0
50363,-1.0
50364,-1.0
50365,-1.0
50369,29.0
50370,-1.0
50372,-1.0
50373,13.0
50374,-1.0
50375,418.0
50376,272.0
50377,-1.0
50379,-1.0
50380,-1.0
50381,-1.0
50383,-1.0
50384,-1.0
50386,-1.0
50387,71.0
50388,36.0
50389,36.0
50390,36.0
50391,27.0
50392,-1.0
50393,-1.0
50394,-1.0
50395,143.0
50396,-1.0
50397,-1.0
50398,-1.0
50399,-1.0
50400,56.0
50401,-1.0
50404,-1.0
50405,-1.0
50406,-1.0
50407,63.0
50408,-1.0
50409,-1.0
50410,-1.0
50411,-1.0
50412,-1.0
50416,88.0
50417,161.0
50418,-1.0
50419,263.0
50420,-1.0
50421,-1.0
50422,-1.0
50423,-1.0
50424,96.0
50426,-1.0
50429,-1.0
50430,194.0
50432,-1.0
50433,-1.0
50436,263.0
50438,118.0
50439,-1.0
50440,-1.0
50442,-1.0
50443,-1.0
50444,-1.0
50445,-1.0
50448,-1.0
50449,-1.0
50451,-1.0
50452,-1.0
50455,321.0
50457,164.0
50458,-1.0
50460,-1.0
50461,-1.0
50463,-1.0
50464,-1.0
50466,-1.0
50472,-1.0
50473,-1.0
50474,102.0
50475,-1.0
50479,35.0
50480,-1.0
50481,-1.0
50482,-1.0
50483,-1.0
50484,-1.0
50485,-1.0
50486,-1.0
50488,-1.0
50489,-1.0
50490,-1.0
50491,-1.0
50493,-1.0
50494,281.0
50496,-1.0
50497,-1.0
50498,-1.0
50499,-1.0
50502,414.0
50503,-1.0
50505,-1.0
50506,-1.0
50507,238.0
50508,106.0
50509,-1.0
50510,-1.0
50511,172.0
50512,172.0
50513,-1.0
50515,-1.0
50516,-1.0
50517,-1.0
50518,251.0
50519,322.0
50520,-1.0
50521,322.0
50523,-1.0
50524,-1.0
50525,-1.0
50526,-1.0
50527,-1.0
50528,-1.0
50529,-1.0
50531,-1.0
50532,250.0
50533,285.0
50534,38.0
50535,323.0
50536,39.0
50537,-1.0
50539,93.0
50542,-1.0
50543,-1.0
50544,218.0
50545,323.0
50546,323.0
50548,273.0
50549,250.0
50550,250.0
50551,-1.0
50552,251.0
50553,-1.0
50556,-1.0
50557,-1.0
50558,324.0
50559,-1.0
50561,325.0
50562,-1.0
50563,-1.0
50564,-1.0
50565,-1.0
50566,-1.0
50567,-1.0
50568,-1.0
50569,-1.0
50570,-1.0
50572,-1.0
50573,-1.0
50575,-1.0
50576,-1.0
50578,-1.0
50579,-1.0
50580,-1.0
50581,-1.0
50582,164.0
50583,326.0
50584,-1.0
50586,-1.0
50587,-1.0
50588,-1.0
50589,-1.0
50590,-1.0
50591,-1.0
50592,-1.0
50593,97.0
50597,-1.0
50598,-1.0
50599,-1.0
50600,-1.0
50601,-1.0
50602,141.0
50603,-1.0
50604,-1.0
50605,-1.0
50606,-1.0
50607,309.0
50609,-1.0
50610,-1.0
50611,322.0
50616,-1.0
50617,283.0
50620,-1.0
50621,-1.0
50622,-1.0
50623,-1.0
50626,-1.0
50631,-1.0
50632,-1.0
50633,-1.0
50635,-1.0
50636,303.0
50638,46.0
50640,-1.0
50641,255.0
50644,-1.0
50645,-1.0
50647,-1.0
50648,-1.0
50649,-1.0
50650,-1.0
50651,-1.0
50652,-1.0
50654,-1.0
50655,-1.0
50657,-1.0
50661,-1.0
50662,-1.0
50663,-1.0
50664,-1.0
50666,-1.0
50667,-1.0
50668,327.0
50669,-1.0
50670,77.0
50671,-1.0
50672,-1.0
50673,-1.0
50674,-1.0
50676,-1.0
50677,-1.0
50678,-1.0
50680,-1.0
50681,-1.0
50682,-1.0
50688,-1.0
50689,-1.0
50690,-1.0
50692,-1.0
50693,-1.0
50694,-1.0
50695,-1.0
50696,35.0
